CustID,day,month,duration,campaign,pdays,previous,poutcome,y
3539,13,may,353,1,-1,0,unknown,no
3540,13,may,225,2,-1,0,unknown,no
3541,13,may,262,2,-1,0,unknown,no
3542,13,may,431,2,-1,0,unknown,no
3543,13,may,358,2,-1,0,unknown,no
3544,13,may,565,2,-1,0,unknown,no
3545,13,may,103,3,-1,0,unknown,no
3546,13,may,753,6,-1,0,unknown,yes
3547,13,may,708,2,-1,0,unknown,no
3548,13,may,265,1,-1,0,unknown,no
3549,13,may,434,2,-1,0,unknown,no
3550,13,may,59,1,-1,0,unknown,no
3551,13,may,805,2,-1,0,unknown,no
3552,13,may,242,1,-1,0,unknown,no
3553,13,may,19,9,-1,0,unknown,no
3554,13,may,93,6,-1,0,unknown,no
3555,13,may,210,8,-1,0,unknown,no
3556,13,may,31,2,-1,0,unknown,no
3557,13,may,213,5,-1,0,unknown,no
3558,13,may,104,2,-1,0,unknown,no
3559,13,may,342,3,-1,0,unknown,no
3560,13,may,172,2,-1,0,unknown,no
3561,13,may,160,3,-1,0,unknown,no
3562,13,may,535,2,-1,0,unknown,no
3563,13,may,514,5,-1,0,unknown,no
3564,13,may,276,1,-1,0,unknown,no
3565,13,may,176,3,-1,0,unknown,no
3566,13,may,20,1,-1,0,unknown,no
3567,13,may,161,1,-1,0,unknown,no
3568,13,may,390,1,-1,0,unknown,no
3569,13,may,245,4,-1,0,unknown,no
3570,13,may,151,1,-1,0,unknown,no
3571,13,may,144,1,-1,0,unknown,no
3572,13,may,901,2,-1,0,unknown,no
3573,13,may,123,1,-1,0,unknown,no
3574,13,may,204,3,-1,0,unknown,no
3575,13,may,93,2,-1,0,unknown,no
3576,13,may,188,3,-1,0,unknown,no
3577,13,may,332,1,-1,0,unknown,no
3578,13,may,180,1,-1,0,unknown,no
3579,13,may,178,2,-1,0,unknown,no
3580,13,may,92,1,-1,0,unknown,no
3581,13,may,318,2,-1,0,unknown,no
3582,13,may,94,1,-1,0,unknown,no
3583,13,may,139,2,-1,0,unknown,no
3584,13,may,152,1,-1,0,unknown,no
3585,13,may,188,1,-1,0,unknown,no
3586,13,may,54,3,-1,0,unknown,no
3587,13,may,29,1,-1,0,unknown,no
3588,13,may,271,1,-1,0,unknown,no
3589,13,may,95,1,-1,0,unknown,no
3590,13,may,227,1,-1,0,unknown,no
3591,13,may,190,1,-1,0,unknown,no
3592,13,may,60,1,-1,0,unknown,no
3593,13,may,161,1,-1,0,unknown,no
3594,13,may,162,4,-1,0,unknown,no
3595,13,may,213,2,-1,0,unknown,no
3596,13,may,67,2,-1,0,unknown,no
3597,13,may,93,1,-1,0,unknown,no
3598,13,may,119,2,-1,0,unknown,no
3599,13,may,297,3,-1,0,unknown,no
3600,13,may,3,1,-1,0,unknown,no
3601,13,may,179,1,-1,0,unknown,no
3602,13,may,342,2,-1,0,unknown,no
3603,13,may,420,1,-1,0,unknown,no
3604,13,may,378,1,-1,0,unknown,no
3605,13,may,190,1,-1,0,unknown,no
3606,13,may,354,2,-1,0,unknown,no
3607,13,may,190,1,-1,0,unknown,no
3608,13,may,367,1,-1,0,unknown,no
3609,13,may,91,2,-1,0,unknown,no
3610,13,may,77,1,-1,0,unknown,no
3611,13,may,280,1,-1,0,unknown,no
3612,13,may,182,1,-1,0,unknown,no
3613,13,may,386,1,-1,0,unknown,no
3614,13,may,184,1,-1,0,unknown,no
3615,13,may,43,2,-1,0,unknown,no
3616,13,may,108,2,-1,0,unknown,no
3617,13,may,253,2,-1,0,unknown,no
3618,13,may,195,2,-1,0,unknown,no
3619,13,may,46,3,-1,0,unknown,no
3620,13,may,226,1,-1,0,unknown,no
3621,13,may,55,1,-1,0,unknown,no
3622,13,may,299,3,-1,0,unknown,no
3623,13,may,148,1,-1,0,unknown,no
3624,13,may,97,1,-1,0,unknown,no
3625,13,may,169,2,-1,0,unknown,no
3626,13,may,119,10,-1,0,unknown,no
3627,13,may,101,13,-1,0,unknown,no
3628,13,may,60,1,-1,0,unknown,no
3629,13,may,210,1,-1,0,unknown,no
3630,13,may,65,6,-1,0,unknown,no
3631,13,may,129,4,-1,0,unknown,no
3632,13,may,481,3,-1,0,unknown,no
3633,13,may,215,1,-1,0,unknown,no
3634,13,may,142,2,-1,0,unknown,no
3635,13,may,411,2,-1,0,unknown,no
3636,13,may,531,2,-1,0,unknown,no
3637,13,may,65,1,-1,0,unknown,no
3638,13,may,34,4,-1,0,unknown,no
3639,13,may,788,3,-1,0,unknown,no
3640,13,may,244,1,-1,0,unknown,no
3641,13,may,431,1,-1,0,unknown,no
3642,13,may,851,4,-1,0,unknown,no
3643,13,may,315,3,-1,0,unknown,no
3644,13,may,214,1,-1,0,unknown,no
3645,13,may,92,4,-1,0,unknown,no
3646,13,may,73,3,-1,0,unknown,no
3647,13,may,181,3,-1,0,unknown,no
3648,13,may,159,2,-1,0,unknown,no
3649,13,may,58,2,-1,0,unknown,no
3650,13,may,1052,1,-1,0,unknown,no
3651,13,may,916,2,-1,0,unknown,yes
3652,13,may,150,2,-1,0,unknown,no
3653,13,may,165,2,-1,0,unknown,no
3654,13,may,309,2,-1,0,unknown,no
3655,13,may,163,2,-1,0,unknown,no
3656,13,may,210,3,-1,0,unknown,no
3657,13,may,165,3,-1,0,unknown,no
3658,13,may,331,2,-1,0,unknown,no
3659,13,may,134,2,-1,0,unknown,no
3660,13,may,185,6,-1,0,unknown,no
3661,13,may,295,2,-1,0,unknown,no
3662,13,may,86,4,-1,0,unknown,no
3663,13,may,274,2,-1,0,unknown,no
3664,13,may,151,4,-1,0,unknown,no
3665,13,may,69,11,-1,0,unknown,no
3666,13,may,15,11,-1,0,unknown,no
3667,13,may,164,2,-1,0,unknown,no
3668,13,may,437,2,-1,0,unknown,no
3669,13,may,139,4,-1,0,unknown,no
3670,13,may,267,2,-1,0,unknown,no
3671,13,may,165,2,-1,0,unknown,no
3672,13,may,175,2,-1,0,unknown,no
3673,13,may,198,2,-1,0,unknown,no
3674,13,may,220,2,-1,0,unknown,no
3675,13,may,168,2,-1,0,unknown,no
3676,13,may,247,3,-1,0,unknown,no
3677,13,may,291,2,-1,0,unknown,no
3678,13,may,187,2,-1,0,unknown,no
3679,13,may,194,2,-1,0,unknown,no
3680,13,may,379,2,-1,0,unknown,no
3681,13,may,151,2,-1,0,unknown,no
3682,13,may,166,4,-1,0,unknown,no
3683,13,may,64,2,-1,0,unknown,no
3684,13,may,232,4,-1,0,unknown,no
3685,13,may,647,7,-1,0,unknown,no
3686,13,may,322,3,-1,0,unknown,no
3687,13,may,133,12,-1,0,unknown,no
3688,13,may,50,3,-1,0,unknown,no
3689,13,may,87,2,-1,0,unknown,no
3690,13,may,771,2,-1,0,unknown,no
3691,13,may,241,2,-1,0,unknown,no
3692,13,may,205,3,-1,0,unknown,no
3693,13,may,318,2,-1,0,unknown,no
3694,13,may,109,9,-1,0,unknown,no
3695,13,may,304,2,-1,0,unknown,no
3696,13,may,209,2,-1,0,unknown,no
3697,13,may,83,7,-1,0,unknown,no
3698,13,may,227,2,-1,0,unknown,no
3699,13,may,271,2,-1,0,unknown,no
3700,13,may,326,4,-1,0,unknown,no
3701,13,may,389,2,-1,0,unknown,no
3702,13,may,273,2,-1,0,unknown,no
3703,13,may,264,3,-1,0,unknown,no
3704,13,may,1106,4,-1,0,unknown,no
3705,13,may,73,2,-1,0,unknown,no
3706,13,may,195,5,-1,0,unknown,no
3707,13,may,69,19,-1,0,unknown,no
3708,13,may,87,9,-1,0,unknown,no
3709,13,may,122,7,-1,0,unknown,no
3710,13,may,945,2,-1,0,unknown,yes
3711,13,may,288,2,-1,0,unknown,no
3712,13,may,50,3,-1,0,unknown,no
3713,13,may,816,3,-1,0,unknown,no
3714,13,may,284,2,-1,0,unknown,no
3715,13,may,116,4,-1,0,unknown,no
3716,13,may,72,4,-1,0,unknown,no
3717,13,may,232,2,-1,0,unknown,no
3718,13,may,124,3,-1,0,unknown,no
3719,13,may,326,3,-1,0,unknown,no
3720,13,may,190,5,-1,0,unknown,no
3721,13,may,1721,2,-1,0,unknown,yes
3722,13,may,351,2,-1,0,unknown,no
3723,13,may,171,2,-1,0,unknown,no
3724,13,may,166,2,-1,0,unknown,no
3725,13,may,104,2,-1,0,unknown,no
3726,13,may,163,3,-1,0,unknown,no
3727,13,may,492,2,-1,0,unknown,no
3728,13,may,25,10,-1,0,unknown,no
3729,13,may,152,3,-1,0,unknown,no
3730,13,may,109,4,-1,0,unknown,no
3731,13,may,1032,1,-1,0,unknown,no
3732,14,may,65,6,-1,0,unknown,no
3733,14,may,194,4,-1,0,unknown,no
3734,14,may,360,2,-1,0,unknown,no
3735,14,may,96,4,-1,0,unknown,no
3736,14,may,20,11,-1,0,unknown,no
3737,14,may,323,4,-1,0,unknown,no
3738,14,may,332,2,-1,0,unknown,no
3739,14,may,735,8,-1,0,unknown,no
3740,14,may,151,2,-1,0,unknown,no
3741,14,may,46,5,-1,0,unknown,no
3742,14,may,158,3,-1,0,unknown,no
3743,14,may,73,2,-1,0,unknown,no
3744,14,may,407,4,-1,0,unknown,no
3745,14,may,438,2,-1,0,unknown,no
3746,14,may,139,2,-1,0,unknown,no
3747,14,may,174,3,-1,0,unknown,no
3748,14,may,175,3,-1,0,unknown,no
3749,14,may,313,4,-1,0,unknown,no
3750,14,may,137,4,-1,0,unknown,no
3751,14,may,22,3,-1,0,unknown,no
3752,14,may,328,4,-1,0,unknown,no
3753,14,may,93,4,-1,0,unknown,no
3754,14,may,97,2,-1,0,unknown,no
3755,14,may,123,5,-1,0,unknown,no
3756,14,may,219,4,-1,0,unknown,no
3757,14,may,455,3,-1,0,unknown,no
3758,14,may,103,6,-1,0,unknown,no
3759,14,may,200,2,-1,0,unknown,no
3760,14,may,133,2,-1,0,unknown,no
3761,14,may,35,2,-1,0,unknown,no
3762,14,may,77,2,-1,0,unknown,no
3763,14,may,211,2,-1,0,unknown,no
3764,14,may,72,2,-1,0,unknown,no
3765,14,may,133,2,-1,0,unknown,no
3766,14,may,89,2,-1,0,unknown,no
3767,14,may,287,3,-1,0,unknown,no
3768,14,may,942,3,-1,0,unknown,yes
3769,14,may,101,2,-1,0,unknown,no
3770,14,may,305,3,-1,0,unknown,no
3771,14,may,387,9,-1,0,unknown,no
3772,14,may,146,4,-1,0,unknown,no
3773,14,may,160,1,-1,0,unknown,no
3774,14,may,70,1,-1,0,unknown,no
3775,14,may,466,1,-1,0,unknown,no
3776,14,may,162,1,-1,0,unknown,no
3777,14,may,117,4,-1,0,unknown,no
3778,14,may,381,1,-1,0,unknown,no
3779,14,may,167,1,-1,0,unknown,no
3780,14,may,476,1,-1,0,unknown,yes
3781,14,may,178,1,-1,0,unknown,no
3782,14,may,260,1,-1,0,unknown,no
3783,14,may,231,1,-1,0,unknown,no
3784,14,may,188,1,-1,0,unknown,no
3785,14,may,145,1,-1,0,unknown,no
3786,14,may,163,3,-1,0,unknown,no
3787,14,may,282,1,-1,0,unknown,no
3788,14,may,74,1,-1,0,unknown,no
3789,14,may,73,1,-1,0,unknown,no
3790,14,may,220,1,-1,0,unknown,no
3791,14,may,333,1,-1,0,unknown,no
3792,14,may,316,3,-1,0,unknown,no
3793,14,may,451,3,-1,0,unknown,no
3794,14,may,318,1,-1,0,unknown,no
3795,14,may,246,2,-1,0,unknown,no
3796,14,may,311,2,-1,0,unknown,no
3797,14,may,202,2,-1,0,unknown,no
3798,14,may,174,2,-1,0,unknown,no
3799,14,may,168,3,-1,0,unknown,no
3800,14,may,832,1,-1,0,unknown,yes
3801,14,may,230,1,-1,0,unknown,no
3802,14,may,200,1,-1,0,unknown,no
3803,14,may,170,1,-1,0,unknown,no
3804,14,may,142,1,-1,0,unknown,no
3805,14,may,283,8,-1,0,unknown,no
3806,14,may,421,1,-1,0,unknown,no
3807,14,may,278,1,-1,0,unknown,no
3808,14,may,179,1,-1,0,unknown,no
3809,14,may,238,1,-1,0,unknown,no
3810,14,may,110,2,-1,0,unknown,no
3811,14,may,138,3,-1,0,unknown,no
3812,14,may,218,2,-1,0,unknown,no
3813,14,may,158,2,-1,0,unknown,no
3814,14,may,105,1,-1,0,unknown,no
3815,14,may,106,1,-1,0,unknown,no
3816,14,may,217,1,-1,0,unknown,no
3817,14,may,132,1,-1,0,unknown,no
3818,14,may,824,2,-1,0,unknown,no
3819,14,may,243,1,-1,0,unknown,no
3820,14,may,150,1,-1,0,unknown,no
3821,14,may,238,1,-1,0,unknown,no
3822,14,may,1553,1,-1,0,unknown,yes
3823,14,may,148,2,-1,0,unknown,no
3824,14,may,159,2,-1,0,unknown,no
3825,14,may,108,2,-1,0,unknown,no
3826,14,may,124,1,-1,0,unknown,no
3827,14,may,452,1,-1,0,unknown,no
3828,14,may,114,1,-1,0,unknown,no
3829,14,may,125,1,-1,0,unknown,no
3830,14,may,622,1,-1,0,unknown,no
3831,14,may,153,1,-1,0,unknown,no
3832,14,may,1328,1,-1,0,unknown,yes
3833,14,may,686,1,-1,0,unknown,no
3834,14,may,80,1,-1,0,unknown,no
3835,14,may,435,1,-1,0,unknown,no
3836,14,may,300,1,-1,0,unknown,no
3837,14,may,203,1,-1,0,unknown,no
3838,14,may,121,1,-1,0,unknown,no
3839,14,may,71,1,-1,0,unknown,no
3840,14,may,78,1,-1,0,unknown,no
3841,14,may,534,1,-1,0,unknown,no
3842,14,may,243,1,-1,0,unknown,no
3843,14,may,230,1,-1,0,unknown,no
3844,14,may,253,1,-1,0,unknown,no
3845,14,may,127,3,-1,0,unknown,no
3846,14,may,1125,2,-1,0,unknown,yes
3847,14,may,282,1,-1,0,unknown,no
3848,14,may,220,1,-1,0,unknown,no
3849,14,may,158,2,-1,0,unknown,no
3850,14,may,267,2,-1,0,unknown,no
3851,14,may,257,1,-1,0,unknown,no
3852,14,may,110,1,-1,0,unknown,no
3853,14,may,456,9,-1,0,unknown,no
3854,14,may,78,1,-1,0,unknown,no
3855,14,may,298,1,-1,0,unknown,no
3856,14,may,429,2,-1,0,unknown,no
3857,14,may,483,2,-1,0,unknown,no
3858,14,may,213,1,-1,0,unknown,no
3859,14,may,51,1,-1,0,unknown,no
3860,14,may,44,1,-1,0,unknown,no
3861,14,may,164,2,-1,0,unknown,no
3862,14,may,166,1,-1,0,unknown,no
3863,14,may,220,2,-1,0,unknown,no
3864,14,may,178,1,-1,0,unknown,no
3865,14,may,452,2,-1,0,unknown,no
3866,14,may,858,1,-1,0,unknown,yes
3867,14,may,87,1,-1,0,unknown,no
3868,14,may,97,1,-1,0,unknown,no
3869,14,may,116,1,-1,0,unknown,no
3870,14,may,120,1,-1,0,unknown,no
3871,14,may,629,2,-1,0,unknown,yes
3872,14,may,198,1,-1,0,unknown,no
3873,14,may,262,1,-1,0,unknown,no
3874,14,may,179,1,-1,0,unknown,no
3875,14,may,35,1,-1,0,unknown,no
3876,14,may,156,1,-1,0,unknown,no
3877,14,may,201,1,-1,0,unknown,no
3878,14,may,159,1,-1,0,unknown,no
3879,14,may,68,1,-1,0,unknown,no
3880,14,may,75,1,-1,0,unknown,no
3881,14,may,229,1,-1,0,unknown,no
3882,14,may,126,1,-1,0,unknown,no
3883,14,may,704,1,-1,0,unknown,yes
3884,14,may,164,1,-1,0,unknown,no
3885,14,may,339,1,-1,0,unknown,no
3886,14,may,461,1,-1,0,unknown,no
3887,14,may,188,1,-1,0,unknown,no
3888,14,may,546,1,-1,0,unknown,no
3889,14,may,171,1,-1,0,unknown,no
3890,14,may,351,1,-1,0,unknown,no
3891,14,may,94,4,-1,0,unknown,no
3892,14,may,168,2,-1,0,unknown,no
3893,14,may,429,1,-1,0,unknown,no
3894,14,may,249,2,-1,0,unknown,no
3895,14,may,568,1,-1,0,unknown,no
3896,14,may,299,1,-1,0,unknown,no
3897,14,may,282,1,-1,0,unknown,no
3898,14,may,760,1,-1,0,unknown,yes
3899,14,may,211,1,-1,0,unknown,no
3900,14,may,77,1,-1,0,unknown,no
3901,14,may,283,1,-1,0,unknown,no
3902,14,may,263,1,-1,0,unknown,no
3903,14,may,189,1,-1,0,unknown,no
3904,14,may,91,1,-1,0,unknown,no
3905,14,may,32,1,-1,0,unknown,no
3906,14,may,139,2,-1,0,unknown,no
3907,14,may,347,1,-1,0,unknown,no
3908,14,may,152,1,-1,0,unknown,no
3909,14,may,869,1,-1,0,unknown,no
3910,14,may,339,1,-1,0,unknown,no
3911,14,may,267,1,-1,0,unknown,no
3912,14,may,34,1,-1,0,unknown,no
3913,14,may,153,2,-1,0,unknown,no
3914,14,may,28,2,-1,0,unknown,no
3915,14,may,216,1,-1,0,unknown,no
3916,14,may,215,1,-1,0,unknown,no
3917,14,may,199,2,-1,0,unknown,no
3918,14,may,139,1,-1,0,unknown,no
3919,14,may,322,1,-1,0,unknown,no
3920,14,may,189,1,-1,0,unknown,no
3921,14,may,197,2,-1,0,unknown,no
3922,14,may,224,2,-1,0,unknown,no
3923,14,may,160,1,-1,0,unknown,no
3924,14,may,143,1,-1,0,unknown,no
3925,14,may,191,1,-1,0,unknown,no
3926,14,may,833,1,-1,0,unknown,no
3927,14,may,356,1,-1,0,unknown,no
3928,14,may,485,2,-1,0,unknown,no
3929,14,may,57,1,-1,0,unknown,no
3930,14,may,930,1,-1,0,unknown,yes
3931,14,may,247,2,-1,0,unknown,no
3932,14,may,208,1,-1,0,unknown,no
3933,14,may,89,1,-1,0,unknown,no
3934,14,may,72,1,-1,0,unknown,no
3935,14,may,260,1,-1,0,unknown,no
3936,14,may,129,1,-1,0,unknown,no
3937,14,may,151,2,-1,0,unknown,no
3938,14,may,181,1,-1,0,unknown,no
3939,14,may,125,1,-1,0,unknown,no
3940,14,may,225,1,-1,0,unknown,no
3941,14,may,829,1,-1,0,unknown,no
3942,14,may,749,2,-1,0,unknown,no
3943,14,may,166,2,-1,0,unknown,no
3944,14,may,87,1,-1,0,unknown,no
3945,14,may,407,2,-1,0,unknown,no
3946,14,may,438,4,-1,0,unknown,no
3947,14,may,387,2,-1,0,unknown,no
3948,14,may,100,3,-1,0,unknown,no
3949,14,may,413,2,-1,0,unknown,no
3950,14,may,521,2,-1,0,unknown,no
3951,14,may,133,1,-1,0,unknown,no
3952,14,may,191,2,-1,0,unknown,no
3953,14,may,521,2,-1,0,unknown,no
3954,14,may,109,1,-1,0,unknown,no
3955,14,may,345,2,-1,0,unknown,no
3956,14,may,1028,2,-1,0,unknown,yes
3957,14,may,566,2,-1,0,unknown,no
3958,14,may,38,1,-1,0,unknown,no
3959,14,may,314,1,-1,0,unknown,no
3960,14,may,214,1,-1,0,unknown,no
3961,14,may,248,2,-1,0,unknown,no
3962,14,may,246,1,-1,0,unknown,no
3963,14,may,136,8,-1,0,unknown,no
3964,14,may,98,1,-1,0,unknown,no
3965,14,may,225,2,-1,0,unknown,no
3966,14,may,364,1,-1,0,unknown,no
3967,14,may,784,1,-1,0,unknown,no
3968,14,may,93,14,-1,0,unknown,no
3969,14,may,57,2,-1,0,unknown,no
3970,14,may,160,2,-1,0,unknown,no
3971,14,may,210,2,-1,0,unknown,no
3972,14,may,222,2,-1,0,unknown,no
3973,14,may,21,10,-1,0,unknown,no
3974,14,may,222,5,-1,0,unknown,no
3975,14,may,157,1,-1,0,unknown,no
3976,14,may,143,1,-1,0,unknown,no
3977,14,may,371,1,-1,0,unknown,no
3978,14,may,161,2,-1,0,unknown,no
3979,14,may,350,2,-1,0,unknown,no
3980,14,may,135,1,-1,0,unknown,no
3981,14,may,162,1,-1,0,unknown,no
3982,14,may,565,1,-1,0,unknown,no
3983,14,may,850,2,-1,0,unknown,yes
3984,14,may,44,8,-1,0,unknown,no
3985,14,may,337,1,-1,0,unknown,no
3986,14,may,416,2,-1,0,unknown,no
3987,14,may,102,2,-1,0,unknown,no
3988,14,may,5,2,-1,0,unknown,no
3989,14,may,129,2,-1,0,unknown,no
3990,14,may,977,1,-1,0,unknown,no
3991,14,may,138,2,-1,0,unknown,no
3992,14,may,70,2,-1,0,unknown,no
3993,14,may,71,1,-1,0,unknown,no
3994,14,may,75,1,-1,0,unknown,no
3995,14,may,230,2,-1,0,unknown,no
3996,14,may,369,1,-1,0,unknown,no
3997,14,may,136,1,-1,0,unknown,no
3998,14,may,22,4,-1,0,unknown,no
3999,14,may,378,1,-1,0,unknown,no
4000,14,may,240,1,-1,0,unknown,no
4001,14,may,80,1,-1,0,unknown,no
4002,14,may,144,1,-1,0,unknown,no
4003,14,may,380,4,-1,0,unknown,no
4004,14,may,108,1,-1,0,unknown,no
4005,14,may,927,1,-1,0,unknown,yes
4006,14,may,389,1,-1,0,unknown,no
4007,14,may,192,1,-1,0,unknown,no
4008,14,may,273,1,-1,0,unknown,no
4009,14,may,48,1,-1,0,unknown,no
4010,14,may,8,1,-1,0,unknown,no
4011,14,may,628,1,-1,0,unknown,no
4012,14,may,90,1,-1,0,unknown,no
4013,14,may,221,1,-1,0,unknown,no
4014,14,may,217,1,-1,0,unknown,no
4015,14,may,762,2,-1,0,unknown,no
4016,14,may,193,2,-1,0,unknown,no
4017,14,may,302,2,-1,0,unknown,no
4018,14,may,411,1,-1,0,unknown,no
4019,14,may,245,2,-1,0,unknown,no
4020,14,may,746,1,-1,0,unknown,no
4021,14,may,673,2,-1,0,unknown,no
4022,14,may,220,7,-1,0,unknown,no
4023,14,may,232,1,-1,0,unknown,no
4024,14,may,115,3,-1,0,unknown,no
4025,14,may,485,2,-1,0,unknown,no
4026,14,may,106,5,-1,0,unknown,no
4027,14,may,107,1,-1,0,unknown,no
4028,14,may,1044,2,-1,0,unknown,no
4029,14,may,180,4,-1,0,unknown,no
4030,14,may,354,1,-1,0,unknown,no
4031,14,may,55,1,-1,0,unknown,no
4032,14,may,392,1,-1,0,unknown,no
4033,14,may,123,1,-1,0,unknown,no
4034,14,may,148,3,-1,0,unknown,no
4035,14,may,74,3,-1,0,unknown,no
4036,14,may,267,8,-1,0,unknown,no
4037,14,may,374,2,-1,0,unknown,no
4038,14,may,295,2,-1,0,unknown,no
4039,14,may,149,2,-1,0,unknown,no
4040,14,may,226,2,-1,0,unknown,no
4041,14,may,668,1,-1,0,unknown,no
4042,14,may,95,6,-1,0,unknown,no
4043,14,may,229,2,-1,0,unknown,no
4044,14,may,252,3,-1,0,unknown,no
4045,14,may,286,14,-1,0,unknown,no
4046,14,may,242,5,-1,0,unknown,no
4047,14,may,335,1,-1,0,unknown,no
4048,14,may,323,5,-1,0,unknown,no
4049,14,may,140,1,-1,0,unknown,no
4050,14,may,159,3,-1,0,unknown,no
4051,14,may,293,3,-1,0,unknown,no
4052,14,may,85,4,-1,0,unknown,no
4053,14,may,343,1,-1,0,unknown,no
4054,14,may,295,1,-1,0,unknown,no
4055,14,may,360,1,-1,0,unknown,no
4056,14,may,183,4,-1,0,unknown,no
4057,14,may,304,3,-1,0,unknown,no
4058,14,may,382,10,-1,0,unknown,no
4059,14,may,514,2,-1,0,unknown,no
4060,14,may,142,3,-1,0,unknown,no
4061,14,may,162,2,-1,0,unknown,no
4062,14,may,301,3,-1,0,unknown,no
4063,14,may,264,2,-1,0,unknown,no
4064,14,may,150,1,-1,0,unknown,no
4065,14,may,49,1,-1,0,unknown,no
4066,14,may,326,3,-1,0,unknown,no
4067,14,may,468,2,-1,0,unknown,no
4068,14,may,183,2,-1,0,unknown,no
4069,14,may,339,1,-1,0,unknown,no
4070,14,may,125,1,-1,0,unknown,no
4071,14,may,232,2,-1,0,unknown,no
4072,14,may,312,5,-1,0,unknown,no
4073,14,may,423,2,-1,0,unknown,no
4074,14,may,163,1,-1,0,unknown,no
4075,14,may,191,1,-1,0,unknown,no
4076,14,may,248,1,-1,0,unknown,no
4077,14,may,146,1,-1,0,unknown,no
4078,14,may,125,2,-1,0,unknown,no
4079,14,may,234,1,-1,0,unknown,no
4080,14,may,17,24,-1,0,unknown,no
4081,14,may,546,1,-1,0,unknown,no
4082,14,may,554,1,-1,0,unknown,no
4083,14,may,162,4,-1,0,unknown,no
4084,14,may,436,1,-1,0,unknown,no
4085,14,may,297,2,-1,0,unknown,no
4086,14,may,302,2,-1,0,unknown,no
4087,14,may,349,5,-1,0,unknown,no
4088,14,may,174,2,-1,0,unknown,no
4089,14,may,180,1,-1,0,unknown,no
4090,14,may,902,5,-1,0,unknown,no
4091,14,may,137,2,-1,0,unknown,no
4092,14,may,282,1,-1,0,unknown,no
4093,14,may,321,1,-1,0,unknown,no
4094,14,may,126,3,-1,0,unknown,no
4095,14,may,554,1,-1,0,unknown,no
4096,14,may,21,11,-1,0,unknown,no
4097,14,may,427,1,-1,0,unknown,no
4098,14,may,97,5,-1,0,unknown,no
4099,14,may,402,1,-1,0,unknown,no
4100,14,may,252,2,-1,0,unknown,no
4101,14,may,449,2,-1,0,unknown,no
4102,14,may,360,2,-1,0,unknown,no
4103,14,may,89,7,-1,0,unknown,no
4104,14,may,241,2,-1,0,unknown,no
4105,14,may,574,2,-1,0,unknown,no
4106,14,may,274,2,-1,0,unknown,no
4107,14,may,154,2,-1,0,unknown,no
4108,14,may,71,4,-1,0,unknown,no
4109,14,may,122,4,-1,0,unknown,no
4110,14,may,166,4,-1,0,unknown,no
4111,14,may,163,5,-1,0,unknown,no
4112,14,may,167,3,-1,0,unknown,no
4113,14,may,91,7,-1,0,unknown,no
4114,14,may,133,4,-1,0,unknown,no
4115,14,may,594,2,-1,0,unknown,no
4116,14,may,86,2,-1,0,unknown,no
4117,14,may,40,2,-1,0,unknown,no
4118,14,may,166,3,-1,0,unknown,no
4119,14,may,302,16,-1,0,unknown,no
4120,14,may,303,4,-1,0,unknown,no
4121,14,may,636,6,-1,0,unknown,no
4122,14,may,341,5,-1,0,unknown,no
4123,14,may,483,3,-1,0,unknown,no
4124,14,may,220,2,-1,0,unknown,no
4125,14,may,234,2,-1,0,unknown,no
4126,14,may,32,3,-1,0,unknown,no
4127,14,may,211,3,-1,0,unknown,no
4128,14,may,738,2,-1,0,unknown,no
4129,14,may,482,2,-1,0,unknown,no
4130,14,may,238,2,-1,0,unknown,no
4131,14,may,370,2,-1,0,unknown,no
4132,14,may,76,2,-1,0,unknown,no
4133,14,may,225,2,-1,0,unknown,no
4134,14,may,256,2,-1,0,unknown,no
4135,14,may,567,3,-1,0,unknown,no
4136,14,may,2241,4,-1,0,unknown,no
4137,14,may,147,3,-1,0,unknown,no
4138,14,may,135,2,-1,0,unknown,no
4139,14,may,260,2,-1,0,unknown,no
4140,14,may,254,2,-1,0,unknown,no
4141,14,may,1118,2,-1,0,unknown,no
4142,14,may,76,9,-1,0,unknown,no
4143,14,may,79,3,-1,0,unknown,no
4144,14,may,94,6,-1,0,unknown,no
4145,14,may,208,5,-1,0,unknown,no
4146,14,may,1423,3,-1,0,unknown,yes
4147,14,may,271,2,-1,0,unknown,no
4148,14,may,166,5,-1,0,unknown,no
4149,14,may,256,4,-1,0,unknown,no
4150,14,may,19,14,-1,0,unknown,no
4151,14,may,173,11,-1,0,unknown,no
4152,14,may,367,3,-1,0,unknown,no
4153,14,may,414,2,-1,0,unknown,no
4154,14,may,227,4,-1,0,unknown,no
4155,14,may,349,2,-1,0,unknown,no
4156,14,may,278,2,-1,0,unknown,no
4157,14,may,103,5,-1,0,unknown,no
4158,14,may,249,2,-1,0,unknown,no
4159,14,may,143,3,-1,0,unknown,no
4160,14,may,37,3,-1,0,unknown,no
4161,14,may,168,3,-1,0,unknown,no
4162,14,may,260,3,-1,0,unknown,no
4163,14,may,162,3,-1,0,unknown,no
4164,14,may,187,3,-1,0,unknown,no
4165,14,may,266,2,-1,0,unknown,no
4166,14,may,279,2,-1,0,unknown,no
4167,14,may,159,2,-1,0,unknown,no
4168,14,may,318,2,-1,0,unknown,no
4169,14,may,104,3,-1,0,unknown,no
4170,14,may,747,3,-1,0,unknown,no
4171,14,may,1204,4,-1,0,unknown,no
